river name,river,Status
Collins Creek (Kentucky),http://dbpedia.org/resource/Collins_Creek_(Kentucky),True
Logan Run (Buffalo Creek tributary),http://dbpedia.org/resource/Logan_Run_(Buffalo_Creek_tributary),True
Martins Creek (Kentucky),http://dbpedia.org/resource/Martins_Creek_(Kentucky),True
"Beech Creek (Clay County, Kentucky)","http://dbpedia.org/resource/Beech_Creek_(Clay_County,_Kentucky)",True
Castleman Run,http://dbpedia.org/resource/Castleman_Run,True
Longs Run (Castleman Run tributary),http://dbpedia.org/resource/Longs_Run_(Castleman_Run_tributary),True
Camp Run (Buffalo Creek tributary),http://dbpedia.org/resource/Camp_Run_(Buffalo_Creek_tributary),True
Sugarcamp Run (Buffalo Creek tributary),http://dbpedia.org/resource/Sugarcamp_Run_(Buffalo_Creek_tributary),True
South Drain (river),http://dbpedia.org/resource/South_Drain_(river),True
Welch Run (Buffalo Creek tributary),http://dbpedia.org/resource/Welch_Run_(Buffalo_Creek_tributary),True
Santa Cruz River (New Mexico),http://dbpedia.org/resource/Santa_Cruz_River_(New_Mexico),True
Dog Run (Buffalo Creek tributary),http://dbpedia.org/resource/Dog_Run_(Buffalo_Creek_tributary),True
Dutch Fork (Buffalo Creek tributary),http://dbpedia.org/resource/Dutch_Fork_(Buffalo_Creek_tributary),True
Bonar Creek (Dutch Fork tributary),http://dbpedia.org/resource/Bonar_Creek_(Dutch_Fork_tributary),True
Ralston Run (Dutch Fork tributary),http://dbpedia.org/resource/Ralston_Run_(Dutch_Fork_tributary),True
Narigan Run,http://dbpedia.org/resource/Narigan_Run,True
Brush Run (Buffalo Creek tributary),http://dbpedia.org/resource/Brush_Run_(Buffalo_Creek_tributary),True
Dunkle Run (Brush Run tributary),http://dbpedia.org/resource/Dunkle_Run_(Brush_Run_tributary),True
Hanen Run,http://dbpedia.org/resource/Hanen_Run,True
Buck Run (Buffalo Creek tributary),http://dbpedia.org/resource/Buck_Run_(Buffalo_Creek_tributary),True
Wolf Run (Buffalo Creek tributary),http://dbpedia.org/resource/Wolf_Run_(Buffalo_Creek_tributary),True
Sawhill Run,http://dbpedia.org/resource/Sawhill_Run,True
Cross Creek (Ohio River tributary),http://dbpedia.org/resource/Cross_Creek_(Ohio_River_tributary),True
Bosley Run,http://dbpedia.org/resource/Bosley_Run,True
Ebenezer Run,http://dbpedia.org/resource/Ebenezer_Run,True
North Potrock Run,http://dbpedia.org/resource/North_Potrock_Run,True
Potrock Run,http://dbpedia.org/resource/Potrock_Run,True
Juuku,http://dbpedia.org/resource/Juuku,True
Scott Run (Cross Creek tributary),http://dbpedia.org/resource/Scott_Run_(Cross_Creek_tributary),True
Parmar Run,http://dbpedia.org/resource/Parmar_Run,True
North Fork Cross Creek,http://dbpedia.org/resource/North_Fork_Cross_Creek,True
Middle Fork Cross Creek,http://dbpedia.org/resource/Middle_Fork_Cross_Creek,True
Haynan Creek,http://dbpedia.org/resource/Haynan_Creek,True
South Fork Cross Creek,http://dbpedia.org/resource/South_Fork_Cross_Creek,True
Wenzbach,http://dbpedia.org/resource/Wenzbach,True
Harmon Creek (Ohio River tributary),http://dbpedia.org/resource/Harmon_Creek_(Ohio_River_tributary),True
Sappingtons Run,http://dbpedia.org/resource/Sappingtons_Run,True
Alexanders Run,http://dbpedia.org/resource/Alexanders_Run,True
Mechling Run,http://dbpedia.org/resource/Mechling_Run,True
Assin Manso Slave River Site,http://dbpedia.org/resource/Assin_Manso_Slave_River_Site,True
Awaroa River (Kawhia Harbour tributary),http://dbpedia.org/resource/Awaroa_River_(Kawhia_Harbour_tributary),True
Paris Run,http://dbpedia.org/resource/Paris_Run,True
Ward Run (Harmon Creek tributary),http://dbpedia.org/resource/Ward_Run_(Harmon_Creek_tributary),True
Kings Creek (Ohio River tributary),http://dbpedia.org/resource/Kings_Creek_(Ohio_River_tributary),True
Turkeyfoot Run (Kings Creek tributary),http://dbpedia.org/resource/Turkeyfoot_Run_(Kings_Creek_tributary),True
North Fork Kings Creek,http://dbpedia.org/resource/North_Fork_Kings_Creek,True
Lawrence Run (North Fork Kings Creek tributary),http://dbpedia.org/resource/Lawrence_Run_(North_Fork_Kings_Creek_tributary),True
Pipestone Creek (Saskatchewan),http://dbpedia.org/resource/Pipestone_Creek_(Saskatchewan),True
Lick Run (Kings Creek tributary),http://dbpedia.org/resource/Lick_Run_(Kings_Creek_tributary),True
Aunt Clara Fork,http://dbpedia.org/resource/Aunt_Clara_Fork,True
Holbert Run,http://dbpedia.org/resource/Holbert_Run,True
Hardin Run,http://dbpedia.org/resource/Hardin_Run,True
Ayan-Yuryakh,http://dbpedia.org/resource/Ayan-Yuryakh,True
Pirinska Bistritsa,http://dbpedia.org/resource/Pirinska_Bistritsa,True
Sawmill Creek,http://dbpedia.org/resource/Sawmill_Creek,True
North Fork Hughes River,http://dbpedia.org/resource/North_Fork_Hughes_River,True
South Fork Hughes River,http://dbpedia.org/resource/South_Fork_Hughes_River,True
Ming-Kush (river),http://dbpedia.org/resource/Ming-Kush_(river),True
Lochar Water,http://dbpedia.org/resource/Lochar_Water,True
Emra River,http://dbpedia.org/resource/Emra_River,True
Huntington Creek (Nevada),http://dbpedia.org/resource/Huntington_Creek_(Nevada),True
Namwan River,http://dbpedia.org/resource/Namwan_River,True
Eger (Tisza),http://dbpedia.org/resource/Eger_(Tisza),True
Tomlinson Run,http://dbpedia.org/resource/Tomlinson_Run,True
East Fork Williams Fork,http://dbpedia.org/resource/East_Fork_Williams_Fork,True
Whiteoak Run (Tomlinson Run tributary),http://dbpedia.org/resource/Whiteoak_Run_(Tomlinson_Run_tributary),True
North Fork Tomlinson Run,http://dbpedia.org/resource/North_Fork_Tomlinson_Run,True
Mercer Run,http://dbpedia.org/resource/Mercer_Run,True
South Fork Tomlinson Run,http://dbpedia.org/resource/South_Fork_Tomlinson_Run,True
Muchmores Run,http://dbpedia.org/resource/Muchmores_Run,True
Boggs Run (Ohio River tributary),http://dbpedia.org/resource/Boggs_Run_(Ohio_River_tributary),True
Long Run (Wheeling Creek tributary),http://dbpedia.org/resource/Long_Run_(Wheeling_Creek_tributary),True
Tarusa (river),http://dbpedia.org/resource/Tarusa_(river),True
Glenns Run (Ohio River tributary),http://dbpedia.org/resource/Glenns_Run_(Ohio_River_tributary),True
Jaguaripe River,http://dbpedia.org/resource/Jaguaripe_River,True
Waddles Run (Long Run tributary),http://dbpedia.org/resource/Waddles_Run_(Long_Run_tributary),True
Peters Run (Little Wheeling Creek tributary),http://dbpedia.org/resource/Peters_Run_(Little_Wheeling_Creek_tributary),True
Little Wheeling Creek,http://dbpedia.org/resource/Little_Wheeling_Creek,True
Browns Run (Peters Run tributary),http://dbpedia.org/resource/Browns_Run_(Peters_Run_tributary),True
Middle Wheeling Creek,http://dbpedia.org/resource/Middle_Wheeling_Creek,True
Marlow Run,http://dbpedia.org/resource/Marlow_Run,True
Tanyard Run (Middle Wheeling Creek tributary),http://dbpedia.org/resource/Tanyard_Run_(Middle_Wheeling_Creek_tributary),True
Orrs Run,http://dbpedia.org/resource/Orrs_Run,True
Hall Run (Orrs Run tributary),http://dbpedia.org/resource/Hall_Run_(Orrs_Run_tributary),True
Gillespie Run (Middle Wheeling Creek tributary),http://dbpedia.org/resource/Gillespie_Run_(Middle_Wheeling_Creek_tributary),True
Laidley Run,http://dbpedia.org/resource/Laidley_Run,True
Coulter Run,http://dbpedia.org/resource/Coulter_Run,True
Todd Run (Middle Wheeling Creek tributary),http://dbpedia.org/resource/Todd_Run_(Middle_Wheeling_Creek_tributary),True
Holgate Beck,http://dbpedia.org/resource/Holgate_Beck,True
McCoy Run (Little Wheeling Creek tributary),http://dbpedia.org/resource/McCoy_Run_(Little_Wheeling_Creek_tributary),True
Gashell Run,http://dbpedia.org/resource/Gashell_Run,True
Wiru River,http://dbpedia.org/resource/Wiru_River,True
Warembari River,http://dbpedia.org/resource/Warembari_River,True
Mimika River,http://dbpedia.org/resource/Mimika_River,True
Mandobo River,http://dbpedia.org/resource/Mandobo_River,True
Bewani River,http://dbpedia.org/resource/Bewani_River,True
Tami River,http://dbpedia.org/resource/Tami_River,True
Samaia River,http://dbpedia.org/resource/Samaia_River,True
Wanang River,http://dbpedia.org/resource/Wanang_River,True
Tomul River,http://dbpedia.org/resource/Tomul_River,True
Numagen River,http://dbpedia.org/resource/Numagen_River,True
Dimir River,http://dbpedia.org/resource/Dimir_River,True
Kokun River,http://dbpedia.org/resource/Kokun_River,True
Gum River,http://dbpedia.org/resource/Gum_River,True
Omosa River,http://dbpedia.org/resource/Omosa_River,True
Neebing River,http://dbpedia.org/resource/Neebing_River,True
Roneys Point Run,http://dbpedia.org/resource/Roneys_Point_Run,True
Point Run (Little Wheeling Creek tributary),http://dbpedia.org/resource/Point_Run_(Little_Wheeling_Creek_tributary),True
Gialias,http://dbpedia.org/resource/Gialias,True
Dixon Run (Little Wheeling Creek tributary),http://dbpedia.org/resource/Dixon_Run_(Little_Wheeling_Creek_tributary),True
Battle Run (Little Wheeling Creek tributary),http://dbpedia.org/resource/Battle_Run_(Little_Wheeling_Creek_tributary),True
Knockoneil River,http://dbpedia.org/resource/Knockoneil_River,True
McGraw Run (Little Wheeling Creek tributary),http://dbpedia.org/resource/McGraw_Run_(Little_Wheeling_Creek_tributary),True
Panniyar River,http://dbpedia.org/resource/Panniyar_River,True
Whittier Creek (Bull Creek tributary),http://dbpedia.org/resource/Whittier_Creek_(Bull_Creek_tributary),True
Burkes Creek (Stewarts Creek tributary),http://dbpedia.org/resource/Burkes_Creek_(Stewarts_Creek_tributary),True
Beech Creek (Stewarts Creek tributary),http://dbpedia.org/resource/Beech_Creek_(Stewarts_Creek_tributary),True
South Carrizo Creek,http://dbpedia.org/resource/South_Carrizo_Creek,True
North Carrizo Creek,http://dbpedia.org/resource/North_Carrizo_Creek,True
East Carrizo Creek,http://dbpedia.org/resource/East_Carrizo_Creek,True
West Carrizo Creek,http://dbpedia.org/resource/West_Carrizo_Creek,True
Carrizo Creek (Arizona),http://dbpedia.org/resource/Carrizo_Creek_(Arizona),True
Wingsbach (Ahr),http://dbpedia.org/resource/Wingsbach_(Ahr),True
Flint Creek (Arkansas/Oklahoma),http://dbpedia.org/resource/Flint_Creek_(Arkansas/Oklahoma),True
Cronaniv Burn,http://dbpedia.org/resource/Cronaniv_Burn,True
Nahr Al-Bared,http://dbpedia.org/resource/Nahr_Al-Bared,True
Tompo,http://dbpedia.org/resource/Tompo,True
North Branch Potomac River,http://dbpedia.org/resource/North_Branch_Potomac_River,True
River Lym,http://dbpedia.org/resource/River_Lym,True
Turners Creek (Stewarts Creek tributary),http://dbpedia.org/resource/Turners_Creek_(Stewarts_Creek_tributary),True
Pauls Creek (Stewarts Creek tributary),http://dbpedia.org/resource/Pauls_Creek_(Stewarts_Creek_tributary),True
Little Pauls Creek,http://dbpedia.org/resource/Little_Pauls_Creek,True
Brushy Fork (Pauls Creek tributary),http://dbpedia.org/resource/Brushy_Fork_(Pauls_Creek_tributary),True
Clady River (Gweedore),http://dbpedia.org/resource/Clady_River_(Gweedore),True
Blackwater River (River Axe),http://dbpedia.org/resource/Blackwater_River_(River_Axe),True
Garners Creek (Pauls Creek tributary),http://dbpedia.org/resource/Garners_Creek_(Pauls_Creek_tributary),True
Benson Creek (Stewarts Creek tributary),http://dbpedia.org/resource/Benson_Creek_(Stewarts_Creek_tributary),True
Moores Fork (Stewarts Creek tributary),http://dbpedia.org/resource/Moores_Fork_(Stewarts_Creek_tributary),True
Stony Creek (Stewarts Creek tributary),http://dbpedia.org/resource/Stony_Creek_(Stewarts_Creek_tributary),True
Huntington Branch,http://dbpedia.org/resource/Huntington_Branch,True
Naked Run,http://dbpedia.org/resource/Naked_Run,True
Flat Creek (Stewarts Creek tributary),http://dbpedia.org/resource/Flat_Creek_(Stewarts_Creek_tributary),True
Kyle Rhea,http://dbpedia.org/resource/Kyle_Rhea,True
Turkey Creek (Stewarts Creek tributary),http://dbpedia.org/resource/Turkey_Creek_(Stewarts_Creek_tributary),True
North Fork Stewarts Creek,http://dbpedia.org/resource/North_Fork_Stewarts_Creek,True
South Fork Stewarts Creek,http://dbpedia.org/resource/South_Fork_Stewarts_Creek,True
Rocky Creek (Lovills Creek tributary),http://dbpedia.org/resource/Rocky_Creek_(Lovills_Creek_tributary),True
River Coly,http://dbpedia.org/resource/River_Coly,True
Drumenny Burn,http://dbpedia.org/resource/Drumenny_Burn,True
Spring Creek (Neosho River Tributary),http://dbpedia.org/resource/Spring_Creek_(Neosho_River_Tributary),True
School House Creek (Lovills Creek tributary),http://dbpedia.org/resource/School_House_Creek_(Lovills_Creek_tributary),True
Halls Branch (Lovills Creek tributary),http://dbpedia.org/resource/Halls_Branch_(Lovills_Creek_tributary),True
Elk Spur Branch,http://dbpedia.org/resource/Elk_Spur_Branch,True
Waterfall Branch (Lovills Creek tributary),http://dbpedia.org/resource/Waterfall_Branch_(Lovills_Creek_tributary),True
East Fork Johnson Creek (Johnson Creek tributary-Virginia),http://dbpedia.org/resource/East_Fork_Johnson_Creek_(Johnson_Creek_tributary-Virginia),True
Double Spring Branch (Clarks Creek tributary),http://dbpedia.org/resource/Double_Spring_Branch_(Clarks_Creek_tributary),True
Long Branch (Clarks Creek tributary),http://dbpedia.org/resource/Long_Branch_(Clarks_Creek_tributary),True
Dry Run (Birds Branch tributary),http://dbpedia.org/resource/Dry_Run_(Birds_Branch_tributary),True
Gibson Creek (Banister River tributary),http://dbpedia.org/resource/Gibson_Creek_(Banister_River_tributary),True
Wolf Trap Creek,http://dbpedia.org/resource/Wolf_Trap_Creek,True
Myers Creek (Banister River tributary),http://dbpedia.org/resource/Myers_Creek_(Banister_River_tributary),True
Winn Creek (Banister River tributary),http://dbpedia.org/resource/Winn_Creek_(Banister_River_tributary),True
Dhobi Khola,http://dbpedia.org/resource/Dhobi_Khola,True
Ecstall River,http://dbpedia.org/resource/Ecstall_River,True
Klein Berg River,http://dbpedia.org/resource/Klein_Berg_River,True
Terrible Creek (Banister River tributary),http://dbpedia.org/resource/Terrible_Creek_(Banister_River_tributary),True
Little Terrible Creek (Terrible Creek tributary-Virginia),http://dbpedia.org/resource/Little_Terrible_Creek_(Terrible_Creek_tributary-Virginia),True
Little Washita River,http://dbpedia.org/resource/Little_Washita_River,True
Caney Creek (Oklahoma),http://dbpedia.org/resource/Caney_Creek_(Oklahoma),True
Kents Creek (Banister River tributary),http://dbpedia.org/resource/Kents_Creek_(Banister_River_tributary),True
Gitnadoix River,http://dbpedia.org/resource/Gitnadoix_River,True
Long Creek (Saskatchewan),http://dbpedia.org/resource/Long_Creek_(Saskatchewan),True
Polecat Creek (Banister River tributary),http://dbpedia.org/resource/Polecat_Creek_(Banister_River_tributary),True
Little Polecat Creek (Polecat Creek tributary-Virginia),http://dbpedia.org/resource/Little_Polecat_Creek_(Polecat_Creek_tributary-Virginia),True
Waeapo River,http://dbpedia.org/resource/Waeapo_River,True
Lick Branch (Sandy Creek tributary),http://dbpedia.org/resource/Lick_Branch_(Sandy_Creek_tributary),True
Sans Bois Creek,http://dbpedia.org/resource/Sans_Bois_Creek,True
"Mill River (Hempstead, New York)","http://dbpedia.org/resource/Mill_River_(Hempstead,_New_York)",True
Glen Cove Creek,http://dbpedia.org/resource/Glen_Cove_Creek,True
Johns Run (Sandy Creek tributary),http://dbpedia.org/resource/Johns_Run_(Sandy_Creek_tributary),True
Sikula River,http://dbpedia.org/resource/Sikula_River,True
Cianten River,http://dbpedia.org/resource/Cianten_River,True
Bar Branch (Sandy Creek tributary),http://dbpedia.org/resource/Bar_Branch_(Sandy_Creek_tributary),True
Pine Creek (Sandy Creek tributary),http://dbpedia.org/resource/Pine_Creek_(Sandy_Creek_tributary),True
Jangkok River,http://dbpedia.org/resource/Jangkok_River,True
Sweden Fork (Sandy Creek tributary),http://dbpedia.org/resource/Sweden_Fork_(Sandy_Creek_tributary),True
Johns Run (Sweden Fork tributary),http://dbpedia.org/resource/Johns_Run_(Sweden_Fork_tributary),True
Babak River,http://dbpedia.org/resource/Babak_River,True
Moose Mountain Creek,http://dbpedia.org/resource/Moose_Mountain_Creek,True
Little Flint Creek,http://dbpedia.org/resource/Little_Flint_Creek,True
Counamama,http://dbpedia.org/resource/Counamama,True
Dodokan River,http://dbpedia.org/resource/Dodokan_River,True
Mosque River,http://dbpedia.org/resource/Mosque_River,True
